PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_BOOM,PPR_BUST,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STARTER,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
SAN FRANCISCO 49ERS,,,,,,,,,,,0.0,0.1,8.3,0.4,1.3,,,,,0.0,0.0,0.0,,,,0.0,162.8,,,,2.8,0.1,,,,,150.0,0.0,,,1.0,,141.0,9.0,6.0,22.0,,,,,0.0,0.0,5.0,DEF,3.1,1.0,2.0,1.7,1.0,7.0,,162.9,150.0,,,,,,,,,,162.0,,8.8,10.0,189.0,0.0,,,,0.0,160.0,,,,48.0,1.0,15.0,,9.0,SF,,10.0,189.0,,,
SAQUON BARKLEY,,,,,,,,,,,,,13.0,,,,,,,0.0,0.0,,2.9,0.3,20.0,,15.0,17.6,0.4,68.7,,,4.3,,,,6.0,,23.0,8.0,,1.0,182.2,15.0,,,,,,,0.0,0.0,1.0,RB,6.3,2.0,6.0,1.8,2.0,13.0,15.9,16.7,8.0,23.0,8.0,223.2,6.2,3.0,6.0,1.5,2.0,10.0,14.0,62.0,5.5,3.0,38.0,,41.0,4.0,280.0,,14.0,247.0,6.0,962.0,,,28.0,62.0,4.4,PHI,60.0,3.0,42.0,,,
SCOTT MACDONELL,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,33.0,,,0.0,0.0,0.0,0,,,33.0,,108.3,103.0,112.0,3.9,9.0,112.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,33.0,0.0,,FA,,,,,,0.0
SCOTT MILLER,,,,,,,,,,,,,1.7,,,,,,,,,,0.6,0.1,9.5,,,0.0,0.0,0.0,,,0.9,,,,,,0.0,79.0,,6.0,28.1,23.0,,,,,,,,,20.0,,181.7,173.0,180.0,7.7,11.0,195.0,2.3,,,0.0,93.0,39.1,177.4,163.0,180.0,10.7,11.0,196.0,,0.0,,,,,11.0,2.0,161.0,,,0.0,0.0,0.0,,,26.0,0.0,,PIT,16.0,,,,,
SEAN CLIFFORD,,,,,,,,,,,,,0.7,,,0.5,0.5,0.0,100%,,,,,,,,,1.5,0.0,-1.0,0.0,,,,,18.5,,,0.0,100.0,,2.0,1.3,6.0,,,1.0,1.0,0.0,100%,,,22.0,,64.2,48.0,75.0,10.8,7.0,77.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,3.0,0.0,-2.0,0.0,,1.0,0.0,,GB,,,,,,37.0
SEAN MCKEON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,0.0,9.0,,,,,,,,,14.0,,128.2,125.0,131.0,2.8,10.0,132.0,0.0,,,0.0,100.0,0.0,122.8,119.0,124.0,3.5,9.0,127.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,11.0,0.0,,DET,2.0,,,,,
SEAN TUCKER,,,,,,,,,,,,,0.6,,,,,,,0.0,0.0,,0.4,0.0,1.8,,342.0,3.0,0.0,4.6,,,0.4,,,,296.0,,0.0,100.0,,4.0,3.2,28.0,,,,,,,0.0,0.0,9.0,RB,111.7,83.0,112.0,14.9,10.0,148.0,1.0,339.4,277.0,0.0,100.0,5.2,109.2,76.0,113.0,15.9,10.0,145.0,396.0,0.0,37.1,15.0,392.0,,2.0,0.0,9.0,,404.0,15.0,0.0,23.0,,,30.0,0.0,30.8,TB,2.0,15.0,393.0,,,
SEATTLE SEAHAWKS,,,,,,,,,,,0.0,0.2,6.4,0.5,0.6,,,,,0.0,0.0,0.0,,,,0.0,253.0,,,,2.8,0.0,,,,,182.0,0.0,,,3.0,,109.0,7.0,8.0,11.0,,,,,0.0,0.0,20.0,DEF,23.2,19.0,24.0,2.0,5.0,27.0,,263.5,182.0,,,,,,,,,,365.0,,44.9,14.0,317.0,0.0,,,,0.0,361.0,,,,47.0,0.0,6.0,,51.3,SEA,,14.0,318.0,,,
SHANE BUECHELE,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,16.0,,,0.0,0.0,0.0,0,,,19.0,,97.3,79.0,101.0,11.5,9.0,111.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,12.0,0.0,,BUF,,,,,,0.0
SHANE ZYLSTRA,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,9.0,,,,,,,,,14.0,,132.5,131.0,147.0,1.5,10.0,134.0,0.0,,,0.0,0.0,0.0,119.0,115.0,141.0,4.0,10.0,123.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,11.0,0.0,,DET,0.0,,,,,
SKYLAR THOMPSON,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,NaN%,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,32.0,,,0.0,0.0,0.0,NaN%,,,32.0,,76.8,64.0,76.0,10.2,7.0,98.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,30.0,0.0,,MIA,,,,,,0.0
SKYY MOORE,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.5,0.1,17.4,,324.4,0.2,0.0,1.6,,,2.7,,,,262.0,,0.0,86.0,,6.0,32.7,8.0,,,,,,,0.0,0.0,14.0,WR,120.3,92.0,122.0,11.1,9.0,152.0,3.8,318.4,264.0,0.0,86.0,53.7,119.5,95.0,121.0,11.7,9.0,155.0,345.0,7.0,28.8,14.0,368.0,,21.0,1.0,244.0,,345.0,3.0,0.0,23.0,,,6.0,7.0,28.5,KC,38.0,14.0,375.0,,,
SNOOP CONNER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,,,23.0,,170.0,159.0,190.0,11.0,12.0,181.0,0.0,,,0.0,0.0,0.0,172.5,165.0,191.0,7.5,12.0,180.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4.0,0.0,,DAL,0.0,,,,,
SPENCER RATTLER,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,349.6,0.0,0.0,0.0,0.0,,,,,0.0,298.0,,0.0,0.0,,3.0,0.0,11.0,,,0.0,0.0,0.0,0,0.0,0.0,8.0,QB,50.7,39.0,54.0,10.4,6.0,75.0,,358.8,298.0,0.0,0.0,,,,,,,,473.0,0.0,35.9,16.0,387.0,,,,,,445.0,0.0,0.0,0.0,0.0,,18.0,0.0,29.6,NO,,15.0,387.0,,,0.0
STANLEY MORGAN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,7.0,0.0,15.0,,,,,,,,,10.0,,231.0,220.0,254.0,12.8,13.0,249.0,0.0,,,0.0,100.0,0.0,229.0,211.0,250.0,16.1,13.0,250.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,NO,0.0,,,,,
STEFON DIGGS,,,,,,,,,,,,,9.8,,,,,,,0.0,0.0,,6.3,0.5,69.6,,51.9,0.1,0.0,0.3,,,9.4,,,,20.0,,6.0,31.0,,1.0,166.8,31.0,,,,,,,0.0,0.0,16.0,WR,26.9,11.0,27.0,5.8,4.0,41.0,16.1,39.9,14.0,13.0,25.0,273.8,22.6,9.0,23.0,6.5,4.0,38.0,40.0,56.0,14.2,5.0,81.0,,107.0,8.0,1183.0,,52.0,1.0,0.0,5.0,,,32.0,50.0,15.6,HOU,160.0,6.0,93.0,,,
STEPHEN CARLSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,20.0,,,,,,,,,16.0,,115.0,106.0,138.0,9.0,10.0,124.0,0.0,,,0.0,0.0,0.0,111.5,93.0,136.0,18.5,10.0,130.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CHI,0.0,,,,,
STEPHEN SULLIVAN,,,,,,,,,,,,,1.1,,,,,,,,,,1.1,0.0,11.4,,,0.0,0.0,0.0,,,2.2,,,,,,0.0,100.0,,3.0,12.5,4.0,,,,,,,,,1.0,,109.6,92.0,113.0,13.8,9.0,125.0,2.2,,,0.0,100.0,24.5,105.2,89.0,108.0,12.6,9.0,119.0,,0.0,,,,,12.0,0.0,125.0,,,0.0,0.0,0.0,,,8.0,0.0,,CAR,24.0,,,,,
STERLING SHEPARD,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,,0.7,0.1,3.8,,361.5,0.1,0.0,0.4,,,1.5,,,,339.0,,0.0,92.0,,5.0,10.3,21.0,,,,,,,0.0,0.0,24.0,WR,196.4,138.0,183.0,37.5,11.0,252.0,1.4,361.0,352.0,0.0,100.0,20.3,191.1,132.0,181.0,36.6,11.0,244.0,491.0,0.0,9.0,16.0,370.0,,10.0,1.0,57.0,,496.0,1.0,0.0,6.0,,,16.0,0.0,22.5,TB,22.0,16.0,384.0,,,
STETSON BENNETT,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,20.0,,,0.0,0.0,0.0,0,,,15.0,,74.5,67.0,81.0,4.6,8.0,80.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,17.0,0.0,,LAR,,,,,,0.0
STONE SMARTT,,,,,,,,,,,,,1.3,,,,,,,,,,0.7,0.1,9.7,,,0.0,0.0,0.0,,,1.3,,,,,,0.0,92.0,,4.0,21.5,24.0,,,,,,,,,13.0,,90.8,80.0,88.0,7.6,8.0,101.0,2.0,,,0.0,92.0,32.5,90.5,81.0,87.0,7.3,8.0,99.0,,8.0,,,,,11.0,1.0,155.0,,,0.0,0.0,0.0,,,26.0,8.0,,LAC,21.0,,,,,
TAHJ WASHINGTON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,29.0,,,,,,,,,32.0,,170.5,148.0,173.0,18.1,11.0,209.0,0.0,,,0.0,0.0,0.0,164.4,143.0,172.0,15.3,11.0,195.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,12.0,0.0,,MIA,0.0,,,,,
TAMPA BAY BUCCANEERS,,,,,,,,,,,0.0,0.1,7.8,0.7,0.8,,,,,0.0,0.0,0.0,,,,0.0,250.1,,,,2.8,0.1,,,,,187.0,0.0,,,1.0,,133.0,26.0,12.0,13.0,,,,,0.0,0.0,24.0,DEF,22.1,17.0,23.0,2.0,5.0,26.0,,259.0,187.0,,,,,,,,,,356.0,,58.6,14.0,355.0,0.0,,,,0.0,354.0,,,,48.0,1.0,22.0,,61.7,TB,,14.0,355.0,,,
TANNER HUDSON,,,,,,,,,,,,,3.4,,,,,,,0.0,0.0,,3.3,0.1,29.3,,330.4,0.0,0.0,0.0,,,4.2,,,,266.0,,0.0,64.0,,4.0,41.2,26.0,,,,,,,0.0,0.0,28.0,TE,46.2,34.0,46.0,5.2,6.0,55.0,6.7,322.8,245.0,0.0,55.0,80.2,43.6,29.0,46.0,6.1,6.0,55.0,358.0,0.0,30.2,14.0,371.0,,39.0,1.0,352.0,,362.0,0.0,0.0,0.0,,,23.0,9.0,28.2,CIN,50.0,14.0,371.0,,,
TANNER MCKEE,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,17.0,,,0.0,0.0,0.0,0,,,13.0,,85.0,78.0,88.0,4.5,8.0,91.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,16.0,0.0,,PHI,,,,,,0.0
TANNER MCLACHLAN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,26.0,,,,,,,,,28.0,,80.7,63.0,82.0,11.5,8.0,100.0,0.0,,,0.0,0.0,0.0,79.0,61.0,86.0,10.1,8.0,95.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,23.0,0.0,,CIN,0.0,,,,,
TAYLOR HEINICKE,,,,,,,,,,,,,14.0,,,27.2,14.8,0.8,54%,,,,,,,,,3.0,0.2,24.8,1.6,,,,,178.0,,,0.0,60.0,,3.0,70.0,14.0,,,136.0,74.0,4.0,54%,,,27.0,,68.6,61.0,67.0,5.3,7.0,78.0,,,,0.0,60.0,,,,,,,,,0.0,,,,,,,,,,15.0,1.0,124.0,8.0,,7.0,0.0,,ATL,,,,,,890.0
TAYSOM HILL,,,,,,,,,,,,,6.9,,,,,,,0.0,0.0,,2.1,0.1,18.2,,171.7,5.1,0.3,25.1,,,2.5,,,,94.0,,20.0,47.0,,2.0,110.5,13.0,,,,,,,0.0,0.0,5.0,TE,20.8,8.0,26.0,5.9,4.0,41.0,9.0,221.2,123.0,13.0,47.0,143.5,27.1,15.0,30.0,6.4,4.0,48.0,227.0,40.0,43.9,11.0,351.0,,33.0,2.0,291.0,,177.0,81.0,4.0,401.0,,,22.0,40.0,44.0,NO,40.0,10.0,308.0,,,
TEAGAN QUITORIANO,,,,,,,,,,,,,0.5,,,,,,,,,,0.3,0.0,4.7,,,0.0,0.0,0.0,,,0.4,,,,,,0.0,100.0,,4.0,3.3,7.0,,,,,,,,,32.0,,100.4,96.0,102.0,4.0,9.0,108.0,0.8,,,0.0,100.0,5.3,114.0,109.0,117.0,4.6,9.0,120.0,,0.0,,,,,2.0,0.0,33.0,,,0.0,0.0,0.0,,,1.0,0.0,,HOU,3.0,,,,,
TEE HIGGINS,,,,,,,,,,,,,8.0,,,,,,,0.0,0.0,,3.5,0.4,54.7,,44.5,0.0,0.0,0.0,,,6.3,,,,22.0,,25.0,50.0,,2.0,95.6,27.0,,,,,,,0.0,0.0,23.0,WR,23.8,12.0,23.0,4.0,4.0,35.0,11.5,51.1,31.0,17.0,50.0,137.6,28.0,18.0,28.0,3.5,4.0,38.0,51.0,33.0,9.3,6.0,79.0,,42.0,5.0,656.0,,41.0,0.0,0.0,0.0,,,27.0,33.0,9.4,CIN,76.0,5.0,75.0,,,
TEJHAUN PALMER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7.0,,,,,,,,,5.0,,215.0,212.0,255.0,3.0,13.0,218.0,0.0,,,0.0,0.0,0.0,203.5,197.0,245.0,6.5,13.0,210.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,14.0,0.0,,ARI,0.0,,,,,
TENNESSEE TITANS,,,,,,,,,,,0.0,0.1,6.0,0.5,0.4,,,,,,,0.0,,,,0.0,,,,,2.6,0.0,,,,,,0.0,,,1.0,,102.0,29.0,8.0,6.0,,,,,,,31.0,,29.8,25.0,30.0,1.7,5.0,32.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,45.0,0.0,23.0,,,TEN,,,,,,
TERRACE MARSHALL,,,,,,,,,,,,,1.5,,,,,,,0.0,0.0,,2.1,0.0,15.4,,356.3,0.0,0.0,0.0,,,3.7,,,,310.0,,0.0,86.0,,5.0,13.9,17.0,,,,,,,0.0,0.0,18.0,WR,148.4,113.0,147.0,18.0,10.0,181.0,3.7,339.8,292.0,0.0,71.0,32.9,143.6,106.0,147.0,18.2,10.0,173.0,423.0,14.0,38.8,15.0,390.0,,19.0,0.0,139.0,,443.0,0.0,0.0,0.0,,,13.0,0.0,31.3,CAR,33.0,15.0,395.0,,,
TERRENCE FRANKS,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,33.0,,,0.0,0.0,0.0,0,,,33.0,,89.3,84.0,99.0,5.6,9.0,97.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,33.0,0.0,,FA,,,,,,0.0
TERRY MCLAURIN,,,,,,,,,,,,,7.3,,,,,,,0.0,0.0,,4.6,0.2,58.9,,66.9,0.0,0.0,0.0,,,7.8,,,,43.0,,6.0,19.0,,1.0,124.2,13.0,,,,,,,0.0,0.0,28.0,WR,32.1,24.0,32.0,4.1,5.0,45.0,12.0,55.9,35.0,6.0,13.0,203.2,29.6,20.0,30.0,3.8,4.0,36.0,55.0,38.0,9.5,6.0,75.0,,79.0,4.0,1002.0,,67.0,0.0,0.0,0.0,,,4.0,25.0,12.6,WAS,132.0,6.0,108.0,,,
THEO JOHNSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,297.7,0.0,0.0,0.0,,,0.0,,,,249.0,,0.0,0.0,,2.0,0.0,25.0,,,,,,,0.0,0.0,3.0,TE,39.2,31.0,39.0,4.1,6.0,47.0,0.0,289.6,228.0,0.0,0.0,0.0,37.6,28.0,39.0,4.1,6.0,45.0,325.0,0.0,24.5,13.0,341.0,,0.0,0.0,0.0,,327.0,0.0,0.0,0.0,,,31.0,0.0,24.1,NYG,0.0,13.0,343.0,,,
TIM BOYLE,,,,,,,,,,,,,5.0,,,25.7,16.0,1.3,62%,,,,,,,,,1.3,0.0,1.7,3.0,,,,,120.0,,,0.0,100.0,,0.0,14.9,27.0,,,77.0,48.0,4.0,62%,,,28.0,,95.2,80.0,96.0,9.9,9.0,109.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,4.0,0.0,5.0,9.0,,23.0,0.0,,HOU,,,,,,360.0
TIM JONES,,,,,,,,,,,,,0.5,,,,,,,,,,0.6,0.0,4.9,,,0.0,0.0,0.0,,,1.1,,,,,,0.0,100.0,,7.0,8.3,32.0,,,,,,,,,21.0,,219.5,195.0,236.0,16.2,12.0,238.0,1.1,,,0.0,100.0,19.3,217.0,191.0,234.0,18.4,12.0,241.0,,0.0,,,,,11.0,0.0,83.0,,,0.0,0.0,0.0,,,31.0,0.0,,JAC,18.0,,,,,
TIM PATRICK,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,334.4,0.0,0.0,0.0,,,0.0,,,,271.0,,0.0,0.0,,5.0,0.0,19.0,,,,,,,0.0,0.0,8.0,WR,122.3,99.0,131.0,10.7,10.0,142.0,0.0,328.2,272.0,0.0,0.0,0.0,123.8,100.0,131.0,11.3,10.0,145.0,363.0,0.0,30.1,14.0,379.0,,0.0,0.0,0.0,,364.0,0.0,0.0,0.0,,,28.0,0.0,29.8,DEN,0.0,14.0,390.0,,,
TIP REIMAN,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,371.0,0.0,0.0,0.0,,,0.0,,,,328.0,,0.0,0.0,,2.0,0.0,11.0,,,,,,,0.0,0.0,11.0,TE,69.2,57.0,69.0,8.0,7.0,80.0,0.0,374.0,325.0,0.0,0.0,0.0,65.1,56.0,64.0,6.0,7.0,76.0,484.0,0.0,25.3,16.0,391.0,,0.0,0.0,0.0,,488.0,0.0,0.0,0.0,,,16.0,0.0,25.5,ARI,0.0,16.0,391.0,,,
TJ HOCKENSON,,,,,,,,,,,,,8.3,,,,,,,0.0,0.0,,6.3,0.3,64.0,,126.4,0.0,0.0,0.0,,,8.5,,,,85.0,,20.0,13.0,,1.0,124.0,3.0,,,,,,,0.0,0.0,6.0,TE,15.3,8.0,15.0,3.1,3.0,22.0,14.6,114.6,48.0,27.0,7.0,219.0,13.8,4.0,13.0,3.2,3.0,20.0,114.0,67.0,20.4,8.0,157.0,,95.0,5.0,960.0,,124.0,0.0,0.0,0.0,,,3.0,40.0,20.5,MIN,127.0,9.0,181.0,,,
TOMMY DEVITO,,,,,,,,,,,,,9.7,,,17.8,11.4,0.3,64%,,,,,,,,,3.6,0.1,19.5,3.7,,,,,110.1,,,0.0,67.0,,3.0,96.5,9.0,,,178.0,114.0,3.0,64%,,,1.0,,67.3,60.0,71.0,6.5,7.0,78.0,,,,0.0,67.0,,,,,,,,,11.0,,,,,,,,,,36.0,1.0,195.0,37.0,,22.0,11.0,,NYG,,,,,,1101.0
TOMMY HUDSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,13.0,,,,,,,,,5.0,,118.5,110.0,125.0,8.4,10.0,130.0,0.0,,,0.0,0.0,0.0,111.3,104.0,122.0,8.1,9.0,125.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,22.0,0.0,,NO,0.0,,,,,
TOMMY TREMBLE,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.4,0.2,12.1,,356.3,0.0,0.0,0.0,,,2.0,,,,304.0,,0.0,71.0,,2.0,37.4,4.0,,,,,,,0.0,0.0,1.0,TE,55.7,42.0,58.0,8.3,7.0,72.0,3.8,361.8,313.0,0.0,86.0,60.4,56.8,45.0,58.0,8.2,7.0,72.0,428.0,0.0,21.5,15.0,381.0,,23.0,3.0,194.0,,419.0,0.0,0.0,0.0,,,8.0,14.0,20.9,CAR,32.0,15.0,376.0,,,
TONY JONES,,,,,,,,,,,,,3.6,,,,,,,,,,1.0,0.0,5.3,,,3.7,0.3,13.6,,,1.4,,,,,,0.0,67.0,,0.0,25.2,25.0,,,,,,,,,13.0,,152.8,119.0,163.0,17.5,11.0,166.0,4.6,,,0.0,67.0,32.2,152.0,127.0,164.0,13.8,11.0,164.0,,17.0,,,,,7.0,0.0,37.0,,,26.0,2.0,95.0,,,26.0,17.0,,ARI,10.0,,,,,
TONY POLLARD,,,,,,,,,,,,,9.9,,,,,,,0.0,0.0,,3.2,0.0,18.3,,81.6,14.8,0.4,59.1,,,3.9,,,,63.0,,6.0,0.0,,1.0,167.6,11.0,,,,,,,0.0,0.0,6.0,RB,26.7,19.0,26.0,3.8,5.0,35.0,13.1,87.2,66.0,13.0,19.0,222.6,27.0,19.0,26.0,4.2,5.0,37.0,83.0,50.0,15.3,7.0,121.0,,55.0,0.0,311.0,,81.0,252.0,6.0,1005.0,,,13.0,50.0,12.7,TEN,67.0,7.0,116.0,,,
TRAVIS ETIENNE,,,,,,,,,,,,,13.2,,,,,,,0.0,0.0,,3.4,0.1,28.0,,25.5,15.7,0.6,59.3,,,4.3,,,,8.0,,31.0,6.0,,1.0,224.4,30.0,,,,,,,0.0,0.0,26.0,RB,9.3,3.0,9.0,2.3,2.0,14.0,16.6,24.4,8.0,31.0,0.0,282.4,8.0,3.0,7.0,2.0,2.0,12.0,22.0,63.0,9.9,4.0,42.0,,58.0,1.0,476.0,,21.0,267.0,11.0,1008.0,,,27.0,63.0,10.4,JAC,73.0,4.0,48.0,,,
TRAVIS HOMER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.1,,,,,,0.0,100.0,,0.0,0.0,18.0,,,,,,,,,12.0,,150.7,112.0,174.0,28.3,12.0,179.0,0.0,,,0.0,100.0,0.0,154.3,125.0,172.0,23.7,12.0,183.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,CHI,1.0,,,,,
TRAVIS KELCE,,,,,,,,,,,,,8.4,,,,,,,0.0,0.0,,6.2,0.3,65.6,,33.4,0.0,0.0,0.0,,,8.1,,,,25.0,,13.0,20.0,,1.0,126.4,5.0,,,,,,,0.0,0.0,23.0,TE,2.2,1.0,2.0,1.2,1.0,6.0,14.6,31.3,25.0,27.0,20.0,219.4,2.0,1.0,2.0,1.1,1.0,6.0,27.0,73.0,12.4,4.0,78.0,,93.0,5.0,984.0,,33.0,0.0,0.0,0.0,,,2.0,60.0,14.6,KC,121.0,4.0,78.0,,,
TRAYVEON WILLIAMS,,,,,,,,,,,,,0.5,,,,,,,0.0,0.0,,0.4,0.0,0.6,,355.2,0.9,0.0,4.1,,,0.5,,,,298.0,,0.0,100.0,,3.0,7.9,24.0,,,,,,,0.0,0.0,29.0,RB,105.5,90.0,111.0,8.7,10.0,124.0,0.9,356.7,302.0,0.0,100.0,14.9,106.9,93.0,111.0,9.4,10.0,124.0,409.0,0.0,30.2,15.0,397.0,,7.0,0.0,10.0,,401.0,15.0,0.0,69.0,,,17.0,0.0,26.3,CIN,9.0,15.0,388.0,,,
TRE TUCKER,,,,,,,,,,,,,3.3,,,,,,,0.0,0.0,,1.2,0.1,20.7,,307.6,0.6,0.0,4.8,,,2.1,,,,262.0,,8.0,77.0,,4.0,52.8,18.0,,,,,,,0.0,0.0,22.0,WR,113.0,92.0,123.0,10.9,10.0,138.0,4.5,311.7,270.0,0.0,77.0,71.8,117.0,97.0,123.0,11.5,9.0,143.0,346.0,8.0,23.8,14.0,349.0,,19.0,2.0,331.0,,344.0,10.0,0.0,77.0,,,17.0,8.0,23.7,LV,34.0,14.0,349.0,,,
TRENT SHERFIELD,,,,,,,,,,,,,0.9,,,,,,,0.0,0.0,,0.6,0.1,5.1,,375.0,0.0,0.0,0.0,,,1.3,,,,359.0,,0.0,100.0,,4.0,14.6,10.0,,,,,,,0.0,0.0,3.0,WR,159.5,136.0,157.0,31.9,10.0,262.0,1.5,366.2,352.0,0.0,100.0,25.6,160.2,135.0,156.0,31.8,10.0,262.0,471.0,0.0,12.1,16.0,383.0,,11.0,1.0,86.0,,484.0,0.0,0.0,0.0,,,24.0,0.0,9.8,MIN,22.0,16.0,388.0,,,
